MSRP,Engine HP,Engine Cylinders,city mpg,highway MPG
175900,500.0,6.0,14,20
159200,540.0,6.0,20,29
108600,370.0,6.0,19,28
200400,580.0,6.0,20,28
115700,420.0,6.0,20,28
110300,420.0,6.0,20,28
122600,420.0,6.0,20,28
103400,420.0,6.0,20,28
96300,370.0,6.0,20,29
101700,370.0,6.0,20,29
171500,540.0,6.0,20,29
188100,580.0,6.0,20,28
108600,370.0,6.0,20,29
122600,420.0,6.0,20,28
89400,370.0,6.0,20,29
6294,345.0,8.0,11,17
7419,345.0,8.0,11,17
9400,345.0,8.0,11,17
2000,195.0,6.0,17,22
2000,193.0,6.0,17,22
2000,193.0,6.0,17,22
2000,114.0,4.0,17,25
2000,114.0,4.0,17,25
2000,162.0,4.0,17,22
2000,162.0,4.0,17,22
2000,114.0,4.0,17,24
2000,114.0,4.0,17,24
2000,162.0,4.0,17,22
2000,162.0,4.0,17,22
2000,162.0,4.0,17,22
2000,162.0,4.0,17,24
2000,162.0,4.0,17,22
2000,114.0,4.0,17,24
2667,208.0,4.0,15,24
3083,208.0,4.0,15,24
3578,208.0,4.0,15,24
3047,208.0,4.0,15,24
2000,181.0,6.0,15,23
2000,181.0,6.0,15,23
2000,181.0,6.0,16,24
2000,181.0,6.0,16,24
2000,181.0,6.0,16,24
2000,181.0,6.0,16,24
4651,236.0,4.0,15,24
3839,236.0,4.0,15,24
4191,236.0,4.0,15,24
4878,236.0,4.0,15,24
4723,236.0,4.0,15,24
5576,236.0,4.0,15,24
35150,150.0,4.0,31,43
32600,150.0,4.0,31,43
33200,220.0,4.0,24,33
44050,170.0,4.0,24,35
29900,170.0,4.0,23,33
41650,220.0,4.0,24,33
38150,170.0,4.0,24,35
35750,220.0,4.0,24,33
41050,150.0,4.0,31,43
47050,220.0,4.0,23,32
38350,170.0,4.0,23,33
35600,170.0,4.0,24,35
38600,220.0,4.0,23,32
41150,220.0,4.0,23,32
32450,170.0,4.0,23,33
34200,220.0,4.0,24,33
39600,220.0,4.0,23,32
37700,220.0,4.0,24,33
33200,150.0,4.0,31,43
43050,220.0,4.0,24,33
39300,170.0,4.0,24,35
36600,170.0,4.0,24,35
39750,170.0,4.0,23,33
45450,170.0,4.0,24,35
48450,220.0,4.0,23,32
36700,150.0,4.0,31,43
34400,170.0,4.0,23,33
35900,150.0,4.0,31,43
43100,220.0,4.0,23,32
36900,220.0,4.0,24,33
33600,170.0,4.0,23,33
30900,170.0,4.0,23,33
40100,170.0,4.0,24,35
42300,220.0,4.0,23,32
42050,150.0,4.0,31,43
43150,220.0,4.0,26,35
40150,186.0,4.0,26,35
37450,220.0,4.0,26,35
37600,186.0,4.0,25,34
34450,186.0,4.0,26,35
40300,220.0,4.0,25,34
49250,220.0,4.0,25,34
43550,220.0,4.0,25,34
31200,186.0,4.0,26,35
40850,186.0,4.0,25,34
46550,186.0,4.0,25,34
34200,220.0,4.0,26,35
51400,252.0,4.0,23,28
44000,252.0,4.0,23,28
47000,252.0,4.0,23,28
45000,220.0,4.0,22,31
39700,220.0,4.0,22,31
43800,220.0,4.0,22,32
35500,220.0,4.0,24,32
38500,220.0,4.0,22,32
37600,220.0,4.0,24,32
36400,220.0,4.0,22,32
42900,220.0,4.0,24,32
37600,220.0,4.0,22,31
37000,220.0,4.0,22,32
38000,220.0,4.0,22,31
38000,220.0,4.0,22,31
35900,220.0,4.0,22,31
40100,220.0,4.0,22,31
39100,220.0,4.0,22,32
37300,252.0,4.0,25,33
34900,190.0,4.0,27,37
48000,252.0,4.0,24,31
43200,252.0,4.0,24,31
41100,252.0,4.0,25,33
45900,252.0,4.0,25,33
39400,252.0,4.0,24,31
38700,190.0,4.0,27,37
37850,190.0,4.0,27,37
42350,252.0,4.0,24,31
43800,220.0,4.0,22,31
41500,220.0,4.0,22,31
47900,220.0,4.0,21,29
50200,220.0,4.0,21,29
40500,220.0,4.0,22,32
42800,220.0,4.0,22,32
41200,220.0,4.0,23,32
48600,220.0,4.0,15,21
42200,220.0,4.0,15,22
58700,240.0,6.0,24,38
50450,220.0,4.0,20,29
44800,220.0,4.0,25,33
60100,310.0,6.0,18,27
48350,220.0,4.0,25,33
56300,310.0,6.0,18,27
46900,220.0,4.0,20,29
62500,240.0,6.0,24,38
52100,252.0,4.0,22,32
49900,252.0,4.0,24,35
46200,252.0,4.0,24,35
59500,240.0,6.0,25,38
61600,333.0,6.0,20,30
57400,333.0,6.0,20,30
63700,240.0,6.0,25,38
48400,252.0,4.0,22,32
53800,252.0,4.0,22,31
61600,333.0,6.0,22,31
67600,340.0,6.0,22,31
58600,333.0,6.0,21,29
49800,252.0,4.0,22,32
51600,252.0,4.0,24,354
47600,252.0,4.0,24,34
65900,310.0,6.0,18,28
69750,310.0,6.0,18,28
68300,240.0,6.0,24,38
72150,240.0,6.0,24,38
70400,240.0,6.0,25,38
68300,333.0,6.0,20,30
73050,240.0,6.0,24,35
70950,333.0,6.0,20,30
68800,333.0,6.0,21,29
71350,333.0,6.0,21,29
85200,240.0,6.0,24,36
137900,500.0,12.0,14,22
90500,450.0,8.0,18,29
81500,333.0,6.0,18,28
91500,450.0,8.0,18,29
82500,333.0,6.0,19,29
43850,281.0,6.0,15,22
45850,281.0,6.0,15,22
33975,281.0,6.0,17,24
40820,281.0,6.0,17,24
42820,281.0,6.0,16,23
42095,281.0,6.0,17,24
44095,281.0,6.0,16,23
38555,281.0,6.0,16,23
47690,288.0,6.0,17,24
35975,281.0,6.0,16,23
49690,288.0,6.0,16,23
36555,281.0,6.0,17,24
36755,281.0,6.0,15,22
44295,281.0,6.0,15,22
42295,281.0,6.0,15,22
30975,281.0,6.0,15,22
36175,281.0,6.0,15,22
49890,288.0,6.0,15,22
41020,281.0,6.0,15,22
34175,281.0,6.0,15,22
47890,288.0,6.0,15,22
38755,281.0,6.0,15,22
43020,281.0,6.0,15,22
38350,194.0,4.0,21,26
43750,310.0,6.0,18,25
35070,194.0,4.0,21,26
32450,194.0,4.0,21,26
37070,194.0,4.0,21,25
41450,310.0,6.0,18,25
34450,194.0,4.0,21,25
29070,194.0,4.0,21,26
44920,310.0,6.0,18,25
46920,310.0,6.0,18,25
41750,310.0,6.0,18,25
17395,138.0,4.0,27,37
14895,138.0,4.0,27,38
15645,138.0,4.0,27,37
16095,138.0,4.0,27,37
14645,138.0,4.0,27,38
16395,138.0,4.0,27,38
14745,137.0,4.0,27,38
14995,137.0,4.0,27,38
15745,137.0,4.0,26,37
17495,137.0,4.0,26,37
16495,137.0,4.0,27,38
16195,137.0,4.0,26,37
15745,137.0,4.0,26,37
17495,137.0,4.0,26,37
16195,137.0,4.0,26,37
16495,137.0,4.0,27,38
14745,137.0,4.0,27,38
14995,137.0,4.0,27,38
2000,100.0,4.0,22,29
2000,106.0,4.0,19,25
2000,100.0,4.0,19,26
34020,271.0,6.0,17,25
36220,271.0,6.0,17,25
29670,271.0,6.0,18,27
34770,271.0,6.0,18,27
32570,271.0,6.0,18,27
29990,271.0,6.0,18,27
32890,271.0,6.0,18,27
36540,271.0,6.0,18,26
34340,271.0,6.0,18,26
35090,271.0,6.0,18,27
31905,195.0,4.0,50,45
29155,195.0,4.0,50,45
34905,195.0,4.0,50,45
35055,196.0,4.0,50,45
32055,196.0,4.0,50,45
29305,196.0,4.0,50,45
29605,212.0,4.0,49,47
32905,212.0,4.0,49,47
35955,212.0,4.0,49,47
39780,196.0,4.0,47,46
30775,278.0,6.0,18,28
32270,278.0,6.0,21,34
32550,278.0,6.0,21,32
23775,185.0,4.0,24,34
26300,185.0,4.0,26,35
30195,185.0,4.0,27,36
25450,185.0,4.0,24,34
32550,278.0,6.0,18,28
24665,189.0,4.0,26,35
25030,185.0,4.0,24,34
30270,185.0,4.0,26,35
25830,185.0,4.0,27,36
28495,185.0,4.0,26,35
30495,278.0,6.0,21,34
30775,278.0,6.0,21,32
22105,185.0,4.0,24,34
28420,185.0,4.0,27,36
33630,278.0,6.0,21,34
24625,185.0,4.0,26,35
23865,189.0,4.0,24,34
22905,185.0,4.0,27,36
32745,278.0,6.0,21,34
28670,185.0,4.0,27,37
26850,185.0,4.0,26,35
25065,189.0,4.0,26,35
30745,278.0,6.0,21,34
27380,185.0,4.0,27,37
34680,278.0,6.0,21,34
27850,185.0,4.0,26,35
24725,185.0,4.0,26,35
24265,189.0,4.0,23,34
26380,185.0,4.0,27,37
30845,185.0,4.0,26,35
25580,185.0,4.0,23,34
23005,185.0,4.0,27,37
23875,185.0,4.0,23,34
28845,185.0,4.0,26,35
26065,189.0,4.0,26,35
26000,185.0,4.0,23,34
25725,185.0,4.0,26,35
24005,185.0,4.0,27,37
31025,278.0,6.0,18,28
34225,278.0,6.0,21,32
33025,278.0,6.0,21,32
22205,185.0,4.0,23,34
31025,278.0,6.0,21,32
30670,185.0,4.0,27,37
26215,189.0,4.0,26,34
24025,185.0,4.0,23,32
30995,185.0,4.0,26,34
22355,185.0,4.0,23,32
34830,278.0,6.0,21,33
26150,185.0,4.0,23,32
32895,278.0,6.0,21,33
25215,189.0,4.0,26,34
27530,185.0,4.0,27,36
28820,185.0,4.0,27,36
24155,185.0,4.0,27,36
34375,278.0,6.0,21,32
30895,278.0,6.0,21,33
33175,278.0,6.0,21,32
31175,278.0,6.0,18,28
27000,185.0,4.0,26,34
28000,185.0,4.0,26,34
24415,189.0,4.0,23,32
28995,185.0,4.0,26,34
30820,185.0,4.0,27,36
31175,278.0,6.0,21,32
25875,185.0,4.0,26,34
26530,185.0,4.0,27,36
23155,185.0,4.0,27,36
25730,185.0,4.0,23,32
25415,189.0,4.0,23,32
24875,185.0,4.0,26,34
2000,150.0,4.0,20,30
2000,150.0,4.0,20,30
2000,150.0,4.0,19,29
2000,150.0,4.0,19,29
2000,150.0,6.0,18,27
61400,335.0,6.0,23,30
61900,335.0,6.0,23,30
62100,335.0,6.0,23,30
84300,350.0,6.0,22,30
84300,350.0,6.0,22,30
84300,335.0,6.0,22,30
88900,480.0,8.0,17,19
88900,480.0,8.0,17,19
17049,155.0,4.0,21,26
16349,155.0,4.0,22,28
15949,155.0,4.0,22,28
13449,155.0,4.0,22,28
15449,155.0,4.0,22,28
17349,155.0,4.0,21,26
15649,155.0,4.0,22,28
16849,155.0,4.0,21,26
15149,155.0,4.0,22,28
16049,155.0,4.0,22,28
16549,155.0,4.0,21,26
17849,155.0,4.0,21,26
14349,155.0,4.0,22,28
17549,155.0,4.0,21,26
16599,155.0,4.0,21,26
15499,155.0,4.0,22,28
15999,155.0,4.0,22,28
14099,155.0,4.0,22,28
16099,155.0,4.0,21,26
15299,155.0,4.0,22,28
14599,155.0,4.0,22,28
16999,155.0,4.0,21,26
17099,155.0,4.0,21,26
14999,155.0,4.0,22,28
16199,155.0,4.0,22,28
15099,155.0,4.0,22,28
14299,155.0,4.0,22,28
16299,155.0,4.0,21,26
17199,155.0,4.0,21,26
15299,155.0,4.0,22,28
16199,155.0,4.0,22,28
2000,135.0,6.0,16,22
2000,135.0,6.0,15,22
2000,155.0,6.0,14,18
2000,135.0,6.0,15,22
2000,140.0,6.0,15,21
2000,155.0,6.0,13,19
2000,140.0,6.0,15,21
2000,140.0,6.0,16,22
2000,140.0,6.0,15,21
2000,140.0,6.0,15,22
2000,152.0,6.0,13,17
2000,140.0,6.0,15,22
22395,170.0,6.0,18,27
21080,170.0,6.0,18,27
19605,140.0,4.0,21,30
21080,170.0,6.0,18,27
17805,140.0,4.0,21,30
17805,140.0,4.0,21,30
19855,140.0,4.0,21,30
22145,170.0,6.0,18,27
21585,170.0,6.0,18,27
18085,140.0,4.0,21,30
21585,170.0,6.0,18,27
20035,140.0,4.0,21,30
22935,170.0,6.0,18,27
22685,170.0,6.0,18,27
18085,140.0,4.0,21,30
20035,140.0,4.0,21,30
23335,170.0,6.0,18,27
18485,140.0,4.0,21,31
21985,170.0,6.0,18,27
20435,140.0,4.0,21,31
18485,140.0,4.0,21,31
20435,140.0,4.0,21,31
23085,170.0,6.0,18,27
21985,170.0,6.0,18,27
2000,200.0,8.0,14,20
2234,200.0,8.0,14,20
2358,295.0,8.0,13,20
39950,250.0,6.0,14,21
41000,250.0,6.0,15,20
46950,300.0,8.0,14,19
39950,250.0,6.0,15,20
39950,250.0,6.0,14,21
40250,250.0,6.0,14,21
47250,300.0,8.0,14,19
40250,250.0,6.0,15,20
40700,220.0,4.0,20,27
43300,220.0,4.0,20,27
49200,220.0,4.0,20,27
44500,220.0,4.0,21,28
42400,220.0,4.0,21,28
49800,220.0,4.0,21,28
42700,220.0,4.0,21,28
44800,220.0,4.0,21,28
117300,540.0,8.0,16,24
122200,600.0,8.0,15,24
122500,600.0,8.0,15,24
135200,540.0,8.0,16,24
132200,540.0,8.0,16,25
131300,540.0,8.0,16,24
128300,540.0,8.0,16,25
132200,540.0,8.0,16,25
131300,540.0,8.0,16,24
135200,540.0,8.0,16,24
128300,540.0,8.0,16,25
137000,600.0,8.0,16,24
136900,375.0,8.0,13,19
26650,198.0,4.0,35,33
26780,158.0,4.0,35,33
26800,198.0,4.0,33,33
22560,182.0,4.0,27,38
28150,182.0,4.0,27,38
31950,270.0,6.0,22,32
22300,182.0,4.0,27,38
29830,270.0,6.0,22,32
32350,270.0,6.0,22,32
26450,270.0,6.0,22,32
24720,182.0,4.0,27,38
32090,270.0,6.0,22,32
27390,270.0,6.0,22,32
22500,182.0,4.0,27,39
22900,182.0,4.0,27,39
24470,182.0,4.0,27,37
25460,182.0,4.0,27,39
28570,182.0,4.0,27,39
27990,270.0,6.0,22,32
32690,270.0,6.0,22,32
25460,179.0,4.0,27,39
22500,179.0,4.0,27,39
32690,270.0,6.0,22,32
22900,179.0,4.0,27,39
27990,270.0,6.0,22,32
24470,179.0,4.0,26,37
28570,179.0,4.0,27,39
25495,264.0,6.0,17,24
25495,264.0,6.0,17,24
26045,264.0,6.0,17,24
129900,503.0,8.0,16,22
131200,503.0,8.0,16,22
111200,456.0,8.0,16,22
37590,317.0,8.0,13,19
52860,317.0,8.0,12,18
42680,317.0,8.0,13,19
45580,317.0,8.0,12,18
42890,317.0,8.0,12,18
49960,317.0,8.0,13,19
50780,317.0,8.0,13,19
53680,317.0,8.0,12,18
43810,317.0,8.0,12,18
46500,317.0,8.0,12,18
49880,317.0,8.0,13,19
43600,317.0,8.0,13,19
38510,317.0,8.0,13,19
52780,317.0,8.0,12,18
49650,390.0,8.0,14,19
57590,390.0,8.0,14,19
60490,390.0,8.0,13,18
52550,390.0,8.0,13,18
44900,390.0,8.0,14,19
47800,390.0,8.0,13,18
221990,450.0,8.0,10,15
242990,500.0,8.0,10,15
263990,450.0,8.0,10,14
263990,450.0,8.0,9,15
242990,500.0,8.0,10,15
221990,450.0,8.0,10,15
270990,500.0,8.0,10,14
224990,450.0,8.0,10,14
246990,500.0,8.0,10,14
267990,450.0,8.0,9,15
30935,235.0,8.0,13,17
33810,235.0,8.0,12,17
32905,302.0,8.0,14,19
35780,302.0,8.0,13,17
45270,385.0,8.0,20,22
37115,303.0,8.0,13,18
34730,303.0,8.0,14,19
2000,63.0,4.0,31,38
2000,63.0,4.0,31,38
2000,63.0,4.0,29,38
2000,63.0,4.0,29,38
2000,63.0,4.0,29,38
2000,63.0,4.0,29,38
22050,190.0,6.0,15,21
24450,190.0,6.0,14,18
25195,190.0,6.0,14,18
22695,190.0,6.0,14,19
22930,190.0,6.0,15,20
25430,190.0,6.0,14,18
25690,190.0,6.0,12,16
23690,190.0,6.0,14,19
26195,190.0,6.0,12,16
24195,190.0,6.0,14,19
24430,190.0,6.0,14,20
26430,190.0,6.0,12,16
48165,321.0,6.0,18,28
50165,321.0,6.0,18,26
37995,272.0,4.0,21,31
40445,272.0,4.0,20,29
46935,272.0,4.0,20,29
51435,321.0,6.0,18,26
45150,321.0,6.0,18,28
47095,272.0,4.0,21,31
48205,272.0,4.0,20,29
47750,321.0,6.0,18,26
50325,321.0,6.0,18,28
41920,272.0,4.0,21,31
44935,272.0,4.0,21,31
44520,272.0,4.0,20,29
47605,272.0,4.0,22,31
41920,272.0,4.0,22,31
48675,335.0,6.0,20,30
48715,272.0,4.0,22,30
45445,272.0,4.0,22,31
45150,335.0,6.0,20,30
40445,272.0,4.0,22,30
47750,335.0,6.0,19,28
47445,272.0,4.0,22,30
50675,335.0,6.0,19,28
37995,272.0,4.0,22,31
51945,335.0,6.0,19,28
44520,272.0,4.0,22,30
50835,335.0,6.0,20,30
43395,272.0,4.0,22,30
37595,272.0,4.0,22,31
39995,272.0,4.0,22,30
49495,335.0,6.0,20,30
41395,272.0,4.0,22,31
46995,335.0,6.0,20,30
48995,335.0,6.0,19,27
62665,464.0,6.0,17,23
60465,464.0,6.0,17,23
62895,464.0,6.0,16,23
60695,464.0,6.0,16,23
41340,272.0,4.0,20,28
39340,272.0,4.0,21,30
33215,202.0,4.0,21,33
45615,272.0,4.0,21,30
47615,321.0,6.0,18,28
44660,321.0,6.0,18,28
46715,272.0,4.0,20,28
37245,272.0,4.0,20,28
41340,321.0,6.0,18,28
46660,321.0,6.0,18,26
48715,321.0,6.0,18,26
44660,272.0,4.0,20,28
35245,272.0,4.0,21,30
42660,272.0,4.0,21,30
37340,202.0,4.0,21,33
43340,321.0,6.0,18,26
41340,335.0,6.0,20,30
46110,272.0,4.0,22,31
45155,335.0,6.0,20,30
39340,272.0,4.0,22,31
47155,335.0,6.0,19,28
43155,272.0,4.0,22,31
37245,272.0,4.0,22,30
48110,335.0,6.0,20,30
37340,202.0,4.0,22,32
35245,272.0,4.0,22,31
43340,335.0,6.0,19,28
33215,202.0,4.0,22,32
47210,272.0,4.0,22,30
41340,272.0,4.0,22,30
45155,272.0,4.0,22,30
49210,335.0,6.0,19,28
46995,335.0,6.0,20,30
40395,272.0,4.0,22,30
43995,335.0,6.0,20,30
45995,335.0,6.0,19,27
34595,272.0,4.0,22,31
36595,272.0,4.0,22,30
38395,272.0,4.0,22,31
34794,250.0,8.0,15,23
30619,215.0,6.0,17,25
31615,215.0,6.0,16,25
35085,250.0,8.0,16,24
34725,250.0,8.0,15,24
45815,320.0,8.0,15,21
35725,320.0,8.0,15,21
38830,320.0,8.0,15,21
39405,320.0,8.0,15,21
46195,320.0,8.0,15,21
39350,320.0,8.0,15,21
49500,320.0,8.0,15,21
42455,320.0,8.0,15,21
36300,320.0,8.0,15,21
40195,320.0,8.0,15,21
43245,320.0,8.0,15,21
47000,320.0,8.0,15,21
39850,320.0,8.0,15,21
36800,320.0,8.0,15,21
50305,320.0,8.0,15,21
37800,200.0,4.0,40,39
41700,200.0,4.0,40,39
36470,200.0,4.0,40,39
36650,200.0,4.0,40,39
38100,200.0,4.0,40,39
41950,200.0,4.0,40,39
42550,200.0,4.0,40,39
38700,200.0,4.0,40,39
37250,200.0,4.0,40,39
37170,268.0,6.0,21,31
32285,268.0,6.0,21,31
39980,268.0,6.0,21,31
36080,268.0,6.0,21,31
34140,268.0,6.0,21,31
37050,268.0,6.0,21,31
35850,268.0,6.0,21,31
40450,268.0,6.0,21,31
32650,268.0,6.0,21,31
34400,268.0,6.0,21,31
41050,268.0,6.0,21,30
37650,268.0,6.0,21,30
33250,268.0,6.0,21,30
36450,268.0,6.0,21,30
35000,268.0,6.0,21,30
25995,283.0,6.0,19,29
21495,173.0,4.0,20,31
23995,283.0,6.0,19,29
18995,173.0,4.0,21,30
25695,283.0,6.0,19,29
19795,173.0,4.0,21,29
22595,173.0,4.0,20,31
20595,173.0,4.0,21,29
25795,283.0,6.0,19,29
23295,173.0,4.0,20,31
441600,700.0,12.0,10,16
397500,700.0,12.0,11,18
548800,720.0,12.0,10,16
497650,720.0,12.0,11,18
441600,700.0,12.0,10,16
397500,700.0,12.0,11,18
548800,720.0,12.0,10,16
497650,720.0,12.0,11,18
443800,700.0,12.0,10,17
535500,750.0,12.0,11,18
490700,750.0,12.0,11,18
399500,700.0,12.0,11,18
11965,107.0,4.0,27,34
15365,107.0,4.0,27,34
14100,107.0,4.0,27,34
11965,107.0,4.0,27,34
14100,107.0,4.0,27,34
15365,107.0,4.0,27,34
15365,108.0,4.0,27,35
11965,108.0,4.0,27,35
14100,108.0,4.0,27,35
12115,108.0,4.0,27,35
15365,108.0,4.0,27,35
14250,108.0,4.0,27,35
15365,108.0,4.0,27,35
12115,108.0,4.0,27,35
11965,108.0,4.0,27,35
14250,108.0,4.0,27,35
15365,108.0,4.0,27,35
14100,108.0,4.0,27,35
45125,302.0,8.0,12,17
42175,302.0,8.0,12,17
39485,302.0,8.0,12,17
42435,302.0,8.0,12,17
45705,302.0,8.0,12,16
42755,302.0,8.0,12,17
40290,302.0,8.0,12,17
43240,302.0,8.0,12,16
40635,302.0,8.0,11,17
43585,302.0,8.0,11,16
2000,138.0,4.0,19,24
2000,138.0,4.0,17,22
2000,138.0,4.0,16,20
2000,138.0,4.0,18,22
38200,293.0,6.0,19,28
34000,293.0,6.0,20,29
34100,293.0,6.0,20,29
39300,293.0,6.0,19,28
34100,293.0,6.0,20,28
39300,293.0,6.0,19,28
23820,185.0,6.0,16,22
20870,185.0,6.0,17,24
24190,185.0,6.0,16,22
21275,185.0,6.0,17,24
24445,185.0,6.0,16,22
21530,185.0,6.0,17,24
363000,500.0,8.0,9,15
329990,450.0,8.0,10,15
329990,450.0,8.0,9,15
334990,450.0,8.0,9,15
41450,177.0,0.0,85,82
41450,177.0,0.0,85,82
39900,177.0,0.0,85,82
2179,119.0,4.0,19,24
3323,160.0,6.0,14,19
2915,160.0,6.0,15,20
2756,150.0,6.0,15,21
2692,119.0,4.0,19,24
2930,150.0,6.0,15,20
2717,119.0,4.0,19,24
3033,150.0,6.0,15,20
2713,150.0,6.0,15,20
2432,119.0,4.0,19,24
3514,160.0,6.0,15,19
3696,160.0,6.0,15,19
2593,119.0,4.0,19,24
3538,160.0,6.0,15,19
2870,160.0,6.0,16,20
2211,119.0,4.0,19,24
3206,150.0,6.0,16,20
3119,150.0,6.0,16,21
3214,150.0,6.0,16,20
2853,150.0,6.0,16,21
3221,160.0,6.0,15,20
2493,119.0,4.0,19,24
2946,150.0,6.0,16,21
3011,150.0,6.0,16,20
2857,119.0,4.0,19,24
3229,160.0,6.0,15,20
2801,119.0,4.0,19,24
2637,119.0,4.0,20,24
2961,119.0,4.0,20,24
3107,143.0,6.0,16,21
3394,143.0,6.0,15,20
2689,143.0,6.0,16,21
3768,160.0,6.0,15,19
2350,119.0,4.0,20,24
3289,143.0,6.0,16,21
2413,143.0,6.0,16,21
3928,160.0,6.0,15,19
3579,160.0,6.0,14,19
3032,143.0,6.0,16,21
3190,143.0,6.0,15,20
26590,207.0,6.0,14,17
19675,148.0,6.0,16,21
15535,143.0,4.0,21,26
19040,148.0,6.0,16,21
21430,148.0,6.0,16,21
22045,207.0,6.0,15,19
26590,207.0,6.0,14,17
22045,207.0,6.0,15,19
15535,143.0,4.0,21,26
16060,143.0,4.0,21,26
22150,207.0,6.0,15,19
20030,150.0,6.0,15,19
14990,150.0,6.0,15,21
17225,150.0,6.0,15,21
18485,150.0,6.0,15,21
14545,119.0,4.0,19,24
12345,119.0,4.0,19,24
18360,150.0,6.0,15,19
19340,207.0,6.0,16,20
17545,150.0,6.0,15,21
12495,140.0,4.0,21,26
22085,207.0,6.0,14,18
14695,140.0,4.0,21,26
15125,150.0,6.0,15,21
30695,250.0,6.0,16,21
32395,250.0,6.0,16,21
34195,250.0,6.0,16,21
34295,250.0,6.0,16,21
37695,250.0,6.0,16,21
35895,250.0,6.0,16,21
33895,250.0,6.0,16,21
32295,250.0,6.0,16,21
35695,250.0,6.0,16,21
29995,245.0,6.0,16,21
37295,245.0,6.0,16,21
35495,245.0,6.0,16,21
33495,245.0,6.0,16,21
31995,245.0,6.0,16,21
34495,245.0,6.0,16,21
32495,245.0,6.0,16,21
22795,165.0,4.0,19,25
23995,210.0,4.0,16,22
24995,210.0,4.0,16,21
21995,165.0,4.0,19,25
26295,210.0,4.0,16,21
22345,165.0,4.0,19,25
24345,210.0,4.0,17,23
25345,210.0,4.0,16,21
27245,210.0,4.0,16,21
23145,165.0,4.0,19,25
24595,210.0,4.0,17,23
22495,165.0,4.0,20,26
25595,210.0,4.0,16,21
27495,210.0,4.0,16,21
23295,165.0,4.0,19,25
27295,170.0,4.0,24,32
31795,210.0,4.0,23,29
34895,210.0,4.0,23,29
27295,170.0,5.0,21,27
32755,140.0,4.0,28,41
29395,210.0,4.0,23,31
29395,170.0,4.0,24,32
25170,170.0,4.0,24,32
30495,210.0,4.0,23,29
30695,210.0,4.0,23,31
31195,140.0,4.0,28,41
30755,170.0,4.0,24,32
33795,210.0,4.0,23,31
30095,140.0,4.0,28,41
29395,170.0,5.0,21,27
29995,140.0,4.0,28,41
25170,170.0,5.0,21,27
28895,140.0,4.0,28,41
30295,150.0,4.0,30,40
31995,210.0,4.0,23,29
33995,210.0,4.0,23,31
30195,150.0,4.0,30,40
32595,210.0,4.0,23,29
29595,170.0,4.0,24,32
35095,210.0,4.0,23,29
30425,170.0,4.0,24,32
27475,170.0,4.0,24,32
30895,210.0,4.0,23,31
31125,150.0,4.0,30,40
29675,150.0,4.0,30,40
30995,210.0,4.0,23,29
34875,210.0,4.0,23,31
29895,210.0,4.0,23,31
29095,150.0,4.0,30,40
31395,150.0,4.0,30,40
25595,170.0,4.0,24,32
25995,170.0,4.0,24,32
35975,210.0,4.0,23,29
30775,150.0,4.0,30,40
32225,150.0,4.0,30,40
31495,210.0,4.0,23,31
27995,170.0,4.0,24,32
29790,210.0,4.0,23,31
28070,170.0,4.0,25,34
34950,210.0,4.0,23,31
32670,210.0,4.0,23,31
31570,210.0,4.0,23,31
30500,170.0,4.0,25,34
25995,170.0,4.0,25,34
36050,210.0,4.0,23,31
30890,210.0,4.0,23,31
25490,170.0,4.0,25,34
25895,150.0,4.0,31,41
31625,210.0,4.0,24,30
20195,170.0,4.0,25,33
24185,170.0,4.0,25,33
26985,170.0,4.0,25,33
30525,210.0,4.0,23,31
26195,170.0,4.0,25,33
23085,170.0,4.0,24,33
21795,170.0,4.0,25,33
28115,210.0,4.0,23,31
32475,210.0,4.0,24,30
28675,210.0,4.0,23,31
20695,170.0,4.0,24,33
25450,210.0,4.0,23,31
27710,150.0,4.0,31,41
26550,210.0,4.0,24,30
25885,170.0,4.0,24,33
29215,210.0,4.0,24,30
25095,170.0,4.0,24,33
26430,150.0,4.0,31,41
29625,150.0,4.0,31,41
31375,210.0,4.0,23,31
28525,150.0,4.0,31,41
28810,150.0,4.0,31,41
24705,170.0,4.0,25,33
23605,170.0,4.0,24,33
25330,150.0,4.0,31,41
29775,210.0,4.0,24,30
24795,150.0,4.0,31,41
25995,210.0,4.0,23,31
27095,210.0,4.0,24,31
22450,170.0,4.0,25,34
19795,170.0,4.0,25,34
25975,170.0,4.0,25,34
21350,170.0,4.0,24,34
19595,170.0,4.0,25,34
31450,210.0,4.0,23,31
32550,210.0,4.0,24,31
23995,170.0,4.0,24,31
20475,170.0,4.0,24,33
19995,170.0,4.0,24,33
23995,170.0,4.0,24,31
21890,170.0,4.0,24,33
32550,210.0,4.0,23,29
25975,170.0,4.0,24,33
22450,170.0,4.0,24,33
2000,170.0,4.0,18,27
2000,120.0,4.0,22,31
2000,120.0,4.0,21,33
2000,160.0,6.0,18,27
2000,120.0,4.0,22,33
2000,155.0,6.0,18,27
39030,320.0,8.0,15,21
41675,320.0,8.0,15,21
44580,320.0,8.0,15,21
38625,320.0,8.0,15,21
47885,320.0,8.0,15,21
35980,320.0,8.0,15,21
51785,300.0,8.0,11,15
20745,190.0,6.0,14,20
23745,190.0,6.0,13,18
24695,190.0,6.0,15,21
26695,190.0,6.0,13,17
22845,190.0,6.0,14,20
25230,190.0,6.0,14,19
27230,190.0,6.0,13,17
24055,190.0,6.0,13,18
23255,190.0,6.0,14,19
